date,open,close,high,low,volume,code,market,name
2026-04-10,1.009,1.01,1.025,1.006,1710382.0,526000,sh,港股通信息技术ETF华夏
2026-04-13,1.007,1.002,1.007,0.997,287984.0,526000,sh,港股通信息技术ETF华夏
2026-04-14,1.026,1.026,1.089,1.016,1295511.0,526000,sh,港股通信息技术ETF华夏
2026-04-15,1.039,1.027,1.042,1.026,394777.0,526000,sh,港股通信息技术ETF华夏
2026-04-16,1.035,1.062,1.065,1.032,312376.0,526000,sh,港股通信息技术ETF华夏
2026-04-17,1.062,1.061,1.075,1.051,234723.0,526000,sh,港股通信息技术ETF华夏
2026-04-20,1.071,1.074,1.092,1.065,267227.0,526000,sh,港股通信息技术ETF华夏
2026-04-21,1.079,1.08,1.082,1.063,134472.0,526000,sh,港股通信息技术ETF华夏
2026-04-22,1.071,1.085,1.085,1.071,113292.0,526000,sh,港股通信息技术ETF华夏
2026-04-23,1.094,1.07,1.094,1.06,78474.0,526000,sh,港股通信息技术ETF华夏
2026-04-24,1.07,1.102,1.11,1.06,257819.0,526000,sh,港股通信息技术ETF华夏
2026-04-27,1.108,1.129,1.137,1.108,711780.0,526000,sh,港股通信息技术ETF华夏
2026-04-28,1.129,1.096,1.129,1.093,295467.0,526000,sh,港股通信息技术ETF华夏
2026-04-29,1.096,1.098,1.103,1.08,132124.0,526000,sh,港股通信息技术ETF华夏
2026-04-30,1.099,1.099,1.119,1.077,208692.0,526000,sh,港股通信息技术ETF华夏
2026-05-06,1.131,1.15,1.176,1.131,484988.0,526000,sh,港股通信息技术ETF华夏
2026-05-07,1.169,1.196,1.211,1.158,497577.0,526000,sh,港股通信息技术ETF华夏
2026-05-08,1.19,1.192,1.195,1.177,181784.0,526000,sh,港股通信息技术ETF华夏
2026-05-11,1.22,1.222,1.231,1.203,453664.0,526000,sh,港股通信息技术ETF华夏
2026-05-12,1.223,1.198,1.23,1.19,251246.0,526000,sh,港股通信息技术ETF华夏
2026-05-13,1.187,1.214,1.221,1.178,334101.0,526000,sh,港股通信息技术ETF华夏
2026-05-14,1.247,1.2,1.248,1.188,374992.0,526000,sh,港股通信息技术ETF华夏
2026-05-15,1.208,1.156,1.217,1.149,398863.0,526000,sh,港股通信息技术ETF华夏
2026-05-18,1.151,1.148,1.175,1.138,417677.0,526000,sh,港股通信息技术ETF华夏
2026-05-19,1.148,1.15,1.153,1.118,293069.0,526000,sh,港股通信息技术ETF华夏
2026-05-20,1.145,1.182,1.188,1.143,766850.0,526000,sh,港股通信息技术ETF华夏
2026-05-21,1.198,1.166,1.215,1.163,735692.0,526000,sh,港股通信息技术ETF华夏
2026-05-22,1.183,1.238,1.242,1.183,989658.0,526000,sh,港股通信息技术ETF华夏
2026-05-25,1.251,1.297,1.313,1.25,1773876.0,526000,sh,港股通信息技术ETF华夏
2026-05-26,1.3,1.303,1.312,1.279,1210491.0,526000,sh,港股通信息技术ETF华夏
2026-05-27,1.33,1.297,1.344,1.293,1697072.0,526000,sh,港股通信息技术ETF华夏
2026-05-28,1.29,1.322,1.329,1.29,1583281.0,526000,sh,港股通信息技术ETF华夏
2026-05-29,1.36,1.336,1.395,1.332,2131796.0,526000,sh,港股通信息技术ETF华夏
2026-06-01,1.336,1.341,1.382,1.336,1576400.0,526000,sh,港股通信息技术ETF华夏
2026-06-02,1.354,1.372,1.381,1.341,1975942.0,526000,sh,港股通信息技术ETF华夏
2026-06-03,1.383,1.364,1.392,1.352,2719978.0,526000,sh,港股通信息技术ETF华夏
2026-06-04,1.35,1.352,1.365,1.33,1648060.0,526000,sh,港股通信息技术ETF华夏
2026-06-05,1.334,1.3,1.334,1.297,2131822.0,526000,sh,港股通信息技术ETF华夏
2026-06-08,1.234,1.261,1.292,1.234,1546694.0,526000,sh,港股通信息技术ETF华夏
2026-06-09,1.299,1.334,1.335,1.28,2330632.0,526000,sh,港股通信息技术ETF华夏
2026-06-10,1.313,1.259,1.313,1.24,3013127.0,526000,sh,港股通信息技术ETF华夏
2026-06-11,1.257,1.247,1.267,1.228,2511074.0,526000,sh,港股通信息技术ETF华夏
2026-06-12,1.294,1.251,1.313,1.25,2030713.0,526000,sh,港股通信息技术ETF华夏
2026-06-15,1.288,1.338,1.339,1.273,1744595.0,526000,sh,港股通信息技术ETF华夏
2026-06-16,1.352,1.323,1.36,1.316,1718867.0,526000,sh,港股通信息技术ETF华夏
2026-06-17,1.307,1.356,1.36,1.3,2564770.0,526000,sh,港股通信息技术ETF华夏
2026-06-18,1.36,1.354,1.371,1.335,3257264.0,526000,sh,港股通信息技术ETF华夏
2026-06-22,1.393,1.387,1.403,1.362,2911820.0,526000,sh,港股通信息技术ETF华夏
2026-06-23,1.375,1.313,1.381,1.308,2890716.0,526000,sh,港股通信息技术ETF华夏
2026-06-24,1.327,1.378,1.39,1.326,3970274.0,526000,sh,港股通信息技术ETF华夏
2026-06-25,1.416,1.383,1.416,1.35,3851793.0,526000,sh,港股通信息技术ETF华夏
2026-06-26,1.361,1.312,1.368,1.29,3875340.0,526000,sh,港股通信息技术ETF华夏
2026-06-29,1.32,1.342,1.352,1.298,4146417.0,526000,sh,港股通信息技术ETF华夏
2026-06-30,1.343,1.384,1.396,1.342,4234516.0,526000,sh,港股通信息技术ETF华夏
2026-07-01,1.38,1.37,1.389,1.367,1362319.0,526000,sh,港股通信息技术ETF华夏
2026-07-02,1.338,1.273,1.353,1.272,4428731.0,526000,sh,港股通信息技术ETF华夏
2026-07-03,1.267,1.277,1.309,1.257,4300468.0,526000,sh,港股通信息技术ETF华夏
