date,open,close,high,low,volume,code,market,name
2026-04-03,0.961,0.964,0.968,0.96,238582.0,159179,sz,互联港股
2026-04-07,0.968,0.96,0.982,0.959,283539.0,159179,sz,互联港股
2026-04-08,0.98,1.014,1.016,0.98,1260532.0,159179,sz,互联港股
2026-04-09,1.003,1.0,1.005,0.995,183269.0,159179,sz,互联港股
2026-04-10,1.001,0.998,1.015,0.993,128108.0,159179,sz,互联港股
2026-04-13,0.998,0.981,0.998,0.977,227213.0,159179,sz,互联港股
2026-04-14,0.995,0.987,1.0,0.98,99945.0,159179,sz,互联港股
2026-04-15,1.001,0.996,1.014,0.995,174038.0,159179,sz,互联港股
2026-04-16,0.999,1.031,1.033,0.999,495015.0,159179,sz,互联港股
2026-04-17,1.032,1.02,1.032,1.015,132370.0,159179,sz,互联港股
2026-04-20,1.02,1.032,1.04,1.016,184353.0,159179,sz,互联港股
2026-04-21,1.032,1.025,1.035,1.021,109607.0,159179,sz,互联港股
2026-04-22,1.025,1.005,1.026,1.001,104024.0,159179,sz,互联港股
2026-04-23,1.004,0.993,1.004,0.986,104633.0,159179,sz,互联港股
2026-04-24,0.992,0.988,0.992,0.972,198609.0,159179,sz,互联港股
2026-04-27,0.988,0.978,0.988,0.975,137245.0,159179,sz,互联港股
2026-04-28,0.977,0.956,0.977,0.949,222453.0,159179,sz,互联港股
2026-04-29,0.959,0.971,0.977,0.959,146601.0,159179,sz,互联港股
2026-04-30,0.97,0.96,0.97,0.952,141839.0,159179,sz,互联港股
2026-05-06,0.975,0.982,0.989,0.972,197234.0,159179,sz,互联港股
2026-05-07,1.002,1.005,1.008,0.999,178905.0,159179,sz,互联港股
2026-05-08,1.003,1.01,1.011,0.997,111647.0,159179,sz,互联港股
2026-05-11,1.009,0.997,1.009,0.991,300370.0,159179,sz,互联港股
2026-05-12,0.997,0.986,1.002,0.985,282468.0,159179,sz,互联港股
2026-05-13,0.982,0.987,0.997,0.976,160163.0,159179,sz,互联港股
2026-05-14,1.019,0.991,1.028,0.991,313122.0,159179,sz,互联港股
2026-05-15,0.989,0.965,0.989,0.956,253411.0,159179,sz,互联港股
2026-05-18,0.946,0.946,0.958,0.943,205936.0,159179,sz,互联港股
2026-05-19,0.929,0.96,0.963,0.929,281813.0,159179,sz,互联港股
2026-05-20,0.959,0.941,0.959,0.88,189889.0,159179,sz,互联港股
2026-05-21,0.925,0.913,0.952,0.913,245990.0,159179,sz,互联港股
2026-05-22,0.917,0.915,0.92,0.906,113970.0,159179,sz,互联港股
2026-05-25,0.905,0.91,0.916,0.905,35983.0,159179,sz,互联港股
2026-05-26,0.909,0.911,0.914,0.887,183171.0,159179,sz,互联港股
2026-05-27,0.915,0.892,0.916,0.891,138963.0,159179,sz,互联港股
2026-05-28,0.89,0.871,0.89,0.859,261594.0,159179,sz,互联港股
2026-05-29,0.873,0.876,0.886,0.864,270616.0,159179,sz,互联港股
2026-06-01,0.867,0.906,0.907,0.867,232262.0,159179,sz,互联港股
2026-06-02,0.922,0.95,0.952,0.907,373513.0,159179,sz,互联港股
2026-06-03,0.95,0.915,1.006,0.911,278447.0,159179,sz,互联港股
2026-06-04,0.902,0.896,0.91,0.891,149625.0,159179,sz,互联港股
2026-06-05,0.894,0.893,0.903,0.886,154469.0,159179,sz,互联港股
2026-06-08,0.893,0.864,0.893,0.859,174321.0,159179,sz,互联港股
2026-06-09,0.863,0.877,0.88,0.862,209106.0,159179,sz,互联港股
2026-06-10,0.863,0.865,0.87,0.855,219978.0,159179,sz,互联港股
2026-06-11,0.869,0.85,0.876,0.845,221951.0,159179,sz,互联港股
2026-06-12,0.863,0.857,0.875,0.855,192200.0,159179,sz,互联港股
2026-06-15,0.87,0.865,0.878,0.859,173404.0,159179,sz,互联港股
2026-06-16,0.859,0.84,0.859,0.837,140007.0,159179,sz,互联港股
2026-06-17,0.841,0.835,0.844,0.829,147174.0,159179,sz,互联港股
2026-06-18,0.83,0.812,0.83,0.81,139221.0,159179,sz,互联港股
2026-06-22,0.811,0.804,0.813,0.793,145770.0,159179,sz,互联港股
2026-06-23,0.793,0.773,0.795,0.771,143676.0,159179,sz,互联港股
2026-06-24,0.778,0.78,0.791,0.767,203543.0,159179,sz,互联港股
2026-06-25,0.775,0.755,0.775,0.75,217800.0,159179,sz,互联港股
2026-06-26,0.752,0.734,0.752,0.733,130802.0,159179,sz,互联港股
2026-06-29,0.741,0.763,0.769,0.741,142390.0,159179,sz,互联港股
2026-06-30,0.753,0.758,0.765,0.75,166120.0,159179,sz,互联港股
2026-07-01,0.751,0.754,0.762,0.751,71919.0,159179,sz,互联港股
2026-07-02,0.78,0.774,0.819,0.773,1289719.0,159179,sz,互联港股
2026-07-03,0.775,0.789,0.797,0.774,350461.0,159179,sz,互联港股
