date,open,close,high,low,volume,code,market,name
2025-08-01,0.976,0.974,0.992,0.973,259784.0,159266,sz,HK红利
2025-08-04,0.968,0.976,0.976,0.961,331188.0,159266,sz,HK红利
2025-08-05,0.975,0.984,0.985,0.975,125600.0,159266,sz,HK红利
2025-08-06,0.985,0.985,0.991,0.983,126848.0,159266,sz,HK红利
2025-08-07,0.985,0.993,0.993,0.98,229267.0,159266,sz,HK红利
2025-08-08,0.989,0.994,0.996,0.989,184065.0,159266,sz,HK红利
2025-08-11,0.994,0.99,0.995,0.988,108191.0,159266,sz,HK红利
2025-08-12,0.991,1.0,1.002,0.991,425129.0,159266,sz,HK红利
2025-08-13,1.003,1.007,1.009,1.003,593958.0,159266,sz,HK红利
2025-08-14,1.008,1.007,1.015,1.005,591305.0,159266,sz,HK红利
2025-08-15,1.008,1.007,1.009,1.001,171188.0,159266,sz,HK红利
2025-08-18,1.008,1.009,1.013,1.007,276252.0,159266,sz,HK红利
2025-08-19,1.009,1.004,1.012,1.001,162183.0,159266,sz,HK红利
2025-08-20,1.002,1.007,1.008,0.997,133750.0,159266,sz,HK红利
2025-08-21,1.008,1.009,1.014,1.005,349632.0,159266,sz,HK红利
2025-08-22,1.011,1.004,1.014,1.002,123236.0,159266,sz,HK红利
2025-08-25,1.003,1.011,1.016,1.003,302055.0,159266,sz,HK红利
2025-08-26,1.009,1.005,1.01,1.004,136652.0,159266,sz,HK红利
2025-08-27,1.004,0.988,1.005,0.987,216916.0,159266,sz,HK红利
2025-08-28,0.988,0.992,0.995,0.985,194510.0,159266,sz,HK红利
2025-08-29,0.994,0.99,1.001,0.988,133485.0,159266,sz,HK红利
2025-09-01,0.992,0.983,0.992,0.982,131913.0,159266,sz,HK红利
2025-09-02,0.982,0.982,0.989,0.978,123563.0,159266,sz,HK红利
2025-09-03,0.982,0.977,0.987,0.976,159032.0,159266,sz,HK红利
2025-09-04,0.977,0.972,0.983,0.965,102691.0,159266,sz,HK红利
2025-09-05,0.973,0.983,0.983,0.971,101049.0,159266,sz,HK红利
2025-09-08,0.985,0.99,0.991,0.979,154839.0,159266,sz,HK红利
2025-09-09,0.99,0.995,1.002,0.989,297152.0,159266,sz,HK红利
2025-09-10,0.997,1.008,1.011,0.997,321526.0,159266,sz,HK红利
2025-09-11,1.009,1.021,1.022,1.003,980169.0,159266,sz,HK红利
2025-09-12,1.026,1.016,1.027,1.015,6528409.0,159266,sz,HK红利
2025-09-15,1.017,1.013,1.02,1.011,387889.0,159266,sz,HK红利
2025-09-16,1.014,1.008,1.02,1.005,1161303.0,159266,sz,HK红利
2025-09-17,1.008,1.007,1.01,1.006,123846.0,159266,sz,HK红利
2025-09-18,1.007,0.988,1.008,0.987,350071.0,159266,sz,HK红利
2025-09-19,0.99,0.998,0.998,0.99,102894.0,159266,sz,HK红利
2025-09-22,0.999,0.98,1.0,0.979,94415.0,159266,sz,HK红利
2025-09-23,0.981,0.973,0.983,0.971,141207.0,159266,sz,HK红利
2025-09-24,0.975,0.977,0.978,0.972,122012.0,159266,sz,HK红利
2025-09-25,0.977,0.967,0.979,0.966,92450.0,159266,sz,HK红利
2025-09-26,0.969,0.973,0.975,0.963,100788.0,159266,sz,HK红利
2025-09-29,0.974,0.978,0.982,0.968,138107.0,159266,sz,HK红利
2025-09-30,0.978,0.978,0.984,0.973,77774.0,159266,sz,HK红利
2025-10-09,0.978,0.986,0.986,0.972,132407.0,159266,sz,HK红利
2025-10-10,0.987,0.986,0.993,0.98,81088.0,159266,sz,HK红利
2025-10-13,0.97,0.978,0.981,0.965,140788.0,159266,sz,HK红利
2025-10-14,0.983,0.987,1.0,0.983,239169.0,159266,sz,HK红利
2025-10-15,0.988,1.0,1.001,0.988,189070.0,159266,sz,HK红利
2025-10-16,1.001,1.009,1.013,0.999,249364.0,159266,sz,HK红利
2025-10-17,1.011,0.997,1.015,0.995,176653.0,159266,sz,HK红利
2025-10-20,0.999,1.004,1.009,0.999,78674.0,159266,sz,HK红利
2025-10-21,1.005,1.019,1.02,1.005,225187.0,159266,sz,HK红利
2025-10-22,1.018,1.015,1.018,1.008,262860.0,159266,sz,HK红利
2025-10-23,1.015,1.022,1.023,1.012,129302.0,159266,sz,HK红利
2025-10-24,1.023,1.026,1.028,1.022,357546.0,159266,sz,HK红利
2025-10-27,1.027,1.036,1.036,1.024,425715.0,159266,sz,HK红利
2025-10-28,1.035,1.025,1.038,1.024,416833.0,159266,sz,HK红利
2025-10-29,1.024,1.028,1.03,1.024,193447.0,159266,sz,HK红利
2025-10-30,1.029,1.025,1.036,1.023,261136.0,159266,sz,HK红利
2025-10-31,1.025,1.02,1.03,1.018,103038.0,159266,sz,HK红利
2025-11-03,1.02,1.03,1.03,1.017,73391.0,159266,sz,HK红利
2025-11-04,1.032,1.028,1.04,1.025,131947.0,159266,sz,HK红利
2025-11-05,1.029,1.031,1.033,1.018,107378.0,159266,sz,HK红利
2025-11-06,1.032,1.046,1.047,1.031,171764.0,159266,sz,HK红利
2025-11-07,1.046,1.046,1.049,1.041,518519.0,159266,sz,HK红利
2025-11-10,1.049,1.061,1.062,1.046,562162.0,159266,sz,HK红利
2025-11-11,1.064,1.059,1.066,1.056,414611.0,159266,sz,HK红利
2025-11-12,1.062,1.077,1.079,1.062,553705.0,159266,sz,HK红利
2025-11-13,1.08,1.079,1.08,1.068,401026.0,159266,sz,HK红利
2025-11-14,1.074,1.062,1.074,1.061,154457.0,159266,sz,HK红利
2025-11-17,1.062,1.052,1.062,1.052,229008.0,159266,sz,HK红利
2025-11-18,1.052,1.035,1.053,1.034,209429.0,159266,sz,HK红利
2025-11-19,1.034,1.044,1.047,1.034,226784.0,159266,sz,HK红利
2025-11-20,1.041,1.039,1.05,1.039,267974.0,159266,sz,HK红利
2025-11-21,1.039,1.024,1.039,1.021,196454.0,159266,sz,HK红利
2025-11-24,1.024,1.023,1.026,1.017,135145.0,159266,sz,HK红利
2025-11-25,1.025,1.029,1.034,1.025,197351.0,159266,sz,HK红利
2025-11-26,1.031,1.029,1.036,1.029,90132.0,159266,sz,HK红利
2025-11-27,1.03,1.031,1.035,1.027,112557.0,159266,sz,HK红利
2025-11-28,1.032,1.023,1.032,1.023,59980.0,159266,sz,HK红利
