date,open,close,high,low,volume,code,market,name
2021-02-22,0.99,0.945,0.99,0.944,494605.0,159839,sz,生物药
2021-02-23,0.946,0.941,0.955,0.935,300573.0,159839,sz,生物药
2021-02-24,0.94,0.901,0.943,0.894,454021.0,159839,sz,生物药
2021-02-25,0.902,0.896,0.915,0.895,198789.0,159839,sz,生物药
2021-02-26,0.884,0.883,0.9,0.868,150761.0,159839,sz,生物药
2021-03-01,0.883,0.899,0.9,0.877,134721.0,159839,sz,生物药
2021-03-02,0.902,0.878,0.906,0.868,216526.0,159839,sz,生物药
2021-03-03,0.877,0.896,0.898,0.87,162149.0,159839,sz,生物药
2021-03-04,0.888,0.855,0.888,0.849,283854.0,159839,sz,生物药
2021-03-05,0.85,0.858,0.863,0.837,136290.0,159839,sz,生物药
2021-03-08,0.859,0.812,0.872,0.812,302660.0,159839,sz,生物药
2021-03-09,0.812,0.783,0.813,0.766,260229.0,159839,sz,生物药
2021-03-10,0.79,0.799,0.81,0.79,173164.0,159839,sz,生物药
2021-03-11,0.799,0.824,0.836,0.799,206020.0,159839,sz,生物药
2021-03-12,0.826,0.827,0.829,0.809,105333.0,159839,sz,生物药
2021-03-15,0.821,0.789,0.821,0.779,158681.0,159839,sz,生物药
2021-03-16,0.788,0.804,0.807,0.785,115053.0,159839,sz,生物药
2021-03-17,0.8,0.805,0.812,0.787,104102.0,159839,sz,生物药
2021-03-18,0.806,0.829,0.831,0.806,187816.0,159839,sz,生物药
2021-03-19,0.816,0.815,0.825,0.804,146060.0,159839,sz,生物药
2021-03-22,0.811,0.817,0.832,0.807,117303.0,159839,sz,生物药
2021-03-23,0.819,0.819,0.833,0.809,123077.0,159839,sz,生物药
2021-03-24,0.813,0.82,0.829,0.813,96377.0,159839,sz,生物药
2021-03-25,0.82,0.831,0.834,0.81,195755.0,159839,sz,生物药
2021-03-26,0.831,0.861,0.864,0.831,247324.0,159839,sz,生物药
2021-03-29,0.862,0.863,0.871,0.852,143823.0,159839,sz,生物药
2021-03-30,0.864,0.877,0.887,0.855,183621.0,159839,sz,生物药
2021-03-31,0.882,0.87,0.882,0.861,99597.0,159839,sz,生物药
2021-04-01,0.871,0.881,0.884,0.871,146239.0,159839,sz,生物药
2021-04-02,0.881,0.889,0.899,0.881,184949.0,159839,sz,生物药
2021-04-06,0.892,0.881,0.898,0.878,82459.0,159839,sz,生物药
2021-04-07,0.882,0.883,0.888,0.87,132427.0,159839,sz,生物药
2021-04-08,0.883,0.902,0.903,0.874,185093.0,159839,sz,生物药
2021-04-09,0.901,0.883,0.901,0.88,115227.0,159839,sz,生物药
2021-04-12,0.883,0.865,0.894,0.858,118988.0,159839,sz,生物药
2021-04-13,0.86,0.879,0.888,0.86,111007.0,159839,sz,生物药
2021-04-14,0.88,0.884,0.889,0.873,81473.0,159839,sz,生物药
2021-04-15,0.884,0.884,0.89,0.871,97107.0,159839,sz,生物药
2021-04-16,0.886,0.881,0.89,0.872,93896.0,159839,sz,生物药
2021-04-19,0.881,0.909,0.912,0.875,238078.0,159839,sz,生物药
2021-04-20,0.909,0.919,0.925,0.901,157266.0,159839,sz,生物药
2021-04-21,0.918,0.94,0.94,0.917,219544.0,159839,sz,生物药
2021-04-22,0.94,0.943,0.95,0.935,224752.0,159839,sz,生物药
2021-04-23,0.943,0.96,0.967,0.942,237202.0,159839,sz,生物药
2021-04-26,0.966,0.966,1.001,0.963,324987.0,159839,sz,生物药
2021-04-27,0.97,0.991,0.993,0.959,270994.0,159839,sz,生物药
2021-04-28,0.992,1.019,1.02,0.987,585921.0,159839,sz,生物药
2021-04-29,1.019,1.012,1.023,0.995,293632.0,159839,sz,生物药
2021-04-30,1.008,1.032,1.042,1.004,427419.0,159839,sz,生物药
2021-05-06,1.033,0.983,1.033,0.962,449091.0,159839,sz,生物药
2021-05-07,0.981,0.954,0.995,0.952,241956.0,159839,sz,生物药
2021-05-10,0.959,0.984,0.995,0.959,263903.0,159839,sz,生物药
2021-05-11,0.975,0.993,0.999,0.967,288176.0,159839,sz,生物药
2021-05-12,0.992,1.022,1.025,0.985,397083.0,159839,sz,生物药
2021-05-13,1.015,1.029,1.039,1.001,385437.0,159839,sz,生物药
2021-05-14,1.029,1.051,1.068,1.025,574243.0,159839,sz,生物药
2021-05-17,1.072,1.07,1.085,1.061,381960.0,159839,sz,生物药
2021-05-18,1.069,1.052,1.072,1.039,291921.0,159839,sz,生物药
2021-05-19,1.052,1.05,1.06,1.038,242719.0,159839,sz,生物药
2021-05-20,1.042,1.052,1.062,1.041,199852.0,159839,sz,生物药
2021-05-21,1.057,1.032,1.065,1.03,222791.0,159839,sz,生物药
2021-05-24,1.025,1.024,1.033,0.992,324050.0,159839,sz,生物药
2021-05-25,1.035,1.054,1.054,1.035,242806.0,159839,sz,生物药
2021-05-26,1.048,1.047,1.055,1.028,237278.0,159839,sz,生物药
2021-05-27,1.045,1.044,1.053,1.03,233453.0,159839,sz,生物药
2021-05-28,1.045,1.02,1.049,1.01,370103.0,159839,sz,生物药
2021-05-31,1.025,1.047,1.056,1.024,349520.0,159839,sz,生物药
2021-06-01,1.056,1.06,1.063,1.038,249673.0,159839,sz,生物药
2021-06-02,1.063,1.044,1.071,1.042,198751.0,159839,sz,生物药
2021-06-03,1.043,1.03,1.047,1.026,186927.0,159839,sz,生物药
2021-06-04,1.03,1.033,1.039,1.008,188392.0,159839,sz,生物药
2021-06-07,1.032,1.043,1.049,1.025,155235.0,159839,sz,生物药
2021-06-08,1.046,1.033,1.058,1.025,171092.0,159839,sz,生物药
2021-06-09,1.03,1.024,1.032,1.017,134161.0,159839,sz,生物药
2021-06-10,1.025,1.034,1.04,1.024,183874.0,159839,sz,生物药
2021-06-11,1.034,1.035,1.04,1.02,201780.0,159839,sz,生物药
2021-06-15,1.034,1.016,1.037,1.013,176872.0,159839,sz,生物药
2021-06-16,1.015,0.985,1.015,0.983,214885.0,159839,sz,生物药
2021-06-17,0.984,0.983,0.993,0.978,155133.0,159839,sz,生物药
2021-06-18,0.98,0.993,1.002,0.979,139310.0,159839,sz,生物药
2021-06-21,0.991,1.005,1.008,0.982,136438.0,159839,sz,生物药
2021-06-22,1.004,1.017,1.022,0.992,194667.0,159839,sz,生物药
2021-06-23,1.017,1.023,1.033,1.016,197476.0,159839,sz,生物药
2021-06-24,1.022,1.007,1.025,0.998,139718.0,159839,sz,生物药
2021-06-25,1.007,1.025,1.029,1.004,212381.0,159839,sz,生物药
2021-06-28,1.024,1.049,1.052,1.024,204231.0,159839,sz,生物药
2021-06-29,1.053,1.036,1.053,1.034,89481.0,159839,sz,生物药
2021-06-30,1.039,1.033,1.039,1.027,110267.0,159839,sz,生物药
2021-07-01,1.036,1.05,1.06,1.033,256902.0,159839,sz,生物药
2021-07-02,1.05,1.007,1.05,1.006,180225.0,159839,sz,生物药
2021-07-05,1.01,0.998,1.012,0.989,150405.0,159839,sz,生物药
2021-07-06,0.997,0.964,0.998,0.943,411281.0,159839,sz,生物药
2021-07-07,0.954,0.994,0.999,0.954,183628.0,159839,sz,生物药
2021-07-08,0.994,0.982,1.001,0.981,112741.0,159839,sz,生物药
2021-07-09,0.98,0.984,0.987,0.956,169759.0,159839,sz,生物药
2021-07-12,0.984,1.017,1.02,0.972,236239.0,159839,sz,生物药
2021-07-13,1.016,1.026,1.028,1.008,148561.0,159839,sz,生物药
2021-07-14,1.026,1.039,1.058,1.019,267931.0,159839,sz,生物药
2021-07-15,1.041,1.043,1.044,1.028,163147.0,159839,sz,生物药
2021-07-16,1.043,1.036,1.048,1.03,124868.0,159839,sz,生物药
2021-07-19,1.038,1.053,1.061,1.038,156266.0,159839,sz,生物药
2021-07-20,1.052,1.058,1.075,1.05,150923.0,159839,sz,生物药
2021-07-21,1.053,1.072,1.075,1.049,212146.0,159839,sz,生物药
2021-07-22,1.071,1.036,1.073,1.031,196848.0,159839,sz,生物药
2021-07-23,1.051,1.003,1.051,0.999,266348.0,159839,sz,生物药
2021-07-26,0.998,0.949,1.004,0.928,751357.0,159839,sz,生物药
2021-07-27,0.942,0.932,0.956,0.93,188001.0,159839,sz,生物药
2021-07-28,0.93,0.952,0.953,0.916,219667.0,159839,sz,生物药
2021-07-29,0.965,0.982,0.991,0.961,283394.0,159839,sz,生物药
2021-07-30,0.982,0.985,0.989,0.96,176847.0,159839,sz,生物药
2021-08-02,0.987,0.995,0.999,0.954,271704.0,159839,sz,生物药
2021-08-03,0.986,1.044,1.05,0.986,413036.0,159839,sz,生物药
2021-08-04,1.04,1.049,1.054,1.027,311252.0,159839,sz,生物药
2021-08-05,1.039,1.045,1.062,1.033,227364.0,159839,sz,生物药
2021-08-06,1.044,1.0,1.044,0.988,347930.0,159839,sz,生物药
2021-08-09,0.99,0.993,1.0,0.981,212558.0,159839,sz,生物药
2021-08-10,0.997,0.995,1.003,0.985,145983.0,159839,sz,生物药
2021-08-11,0.995,0.975,0.996,0.975,226673.0,159839,sz,生物药
2021-08-12,0.97,0.96,0.976,0.952,211689.0,159839,sz,生物药
2021-08-13,0.961,0.957,0.969,0.946,227157.0,159839,sz,生物药
2021-08-16,0.953,0.943,0.957,0.943,193410.0,159839,sz,生物药
2021-08-17,0.943,0.903,0.95,0.9,421631.0,159839,sz,生物药
2021-08-18,0.904,0.904,0.917,0.902,181146.0,159839,sz,生物药
2021-08-19,0.904,0.913,0.922,0.904,170923.0,159839,sz,生物药
2021-08-20,0.911,0.87,0.911,0.863,338648.0,159839,sz,生物药
2021-08-23,0.872,0.899,0.9,0.865,197547.0,159839,sz,生物药
2021-08-24,0.898,0.916,0.919,0.898,188290.0,159839,sz,生物药
2021-08-25,0.915,0.921,0.927,0.908,179636.0,159839,sz,生物药
2021-08-26,0.925,0.89,0.925,0.887,273397.0,159839,sz,生物药
2021-08-27,0.886,0.887,0.91,0.885,195366.0,159839,sz,生物药
2021-08-30,0.898,0.891,0.906,0.884,188817.0,159839,sz,生物药
2021-08-31,0.894,0.871,0.898,0.867,224408.0,159839,sz,生物药
2021-09-01,0.871,0.878,0.891,0.852,301937.0,159839,sz,生物药
2021-09-02,0.877,0.84,0.879,0.838,324943.0,159839,sz,生物药
2021-09-03,0.839,0.837,0.842,0.824,207756.0,159839,sz,生物药
2021-09-06,0.838,0.882,0.887,0.837,374460.0,159839,sz,生物药
2021-09-07,0.883,0.88,0.885,0.869,111556.0,159839,sz,生物药
2021-09-08,0.88,0.875,0.885,0.867,115657.0,159839,sz,生物药
2021-09-09,0.875,0.869,0.882,0.865,169034.0,159839,sz,生物药
2021-09-10,0.871,0.87,0.872,0.856,216262.0,159839,sz,生物药
2021-09-13,0.874,0.86,0.885,0.857,221789.0,159839,sz,生物药
2021-09-14,0.859,0.871,0.879,0.858,182977.0,159839,sz,生物药
2021-09-15,0.872,0.858,0.872,0.854,216278.0,159839,sz,生物药
2021-09-16,0.856,0.854,0.86,0.845,205788.0,159839,sz,生物药
2021-09-17,0.855,0.897,0.903,0.846,422650.0,159839,sz,生物药
2021-09-22,0.886,0.891,0.91,0.88,155512.0,159839,sz,生物药
2021-09-23,0.89,0.888,0.902,0.878,177690.0,159839,sz,生物药
