date,open,close,high,low,volume,code,market,name
2021-07-30,1.021,1.018,1.028,0.994,781981.0,159838,sz,医药50
2021-08-02,1.014,1.031,1.04,0.985,351640.0,159838,sz,医药50
2021-08-03,1.031,1.07,1.075,1.015,370815.0,159838,sz,医药50
2021-08-04,1.064,1.056,1.064,1.036,277345.0,159838,sz,医药50
2021-08-05,1.056,1.044,1.057,1.043,92821.0,159838,sz,医药50
2021-08-06,1.054,1.013,1.054,1.004,98614.0,159838,sz,医药50
2021-08-09,1.014,1.027,1.031,1.007,187620.0,159838,sz,医药50
2021-08-10,1.028,1.042,1.043,1.017,73658.0,159838,sz,医药50
2021-08-11,1.042,1.019,1.042,1.018,88914.0,159838,sz,医药50
2021-08-12,1.01,1.006,1.02,1.005,57736.0,159838,sz,医药50
2021-08-13,1.011,0.999,1.011,0.992,79638.0,159838,sz,医药50
2021-08-16,0.999,1.003,1.008,0.993,36448.0,159838,sz,医药50
2021-08-17,1.002,0.966,1.007,0.964,111350.0,159838,sz,医药50
2021-08-18,0.966,0.968,0.973,0.961,13556.0,159838,sz,医药50
2021-08-19,0.969,0.969,0.982,0.967,12901.0,159838,sz,医药50
2021-08-20,0.967,0.908,0.967,0.902,90868.0,159838,sz,医药50
2021-08-23,0.907,0.927,0.935,0.899,40646.0,159838,sz,医药50
2021-08-24,0.925,0.94,0.941,0.925,21097.0,159838,sz,医药50
2021-08-25,0.94,0.949,0.952,0.932,17190.0,159838,sz,医药50
2021-08-26,0.949,0.922,0.949,0.92,44618.0,159838,sz,医药50
2021-08-27,0.919,0.912,0.937,0.91,21121.0,159838,sz,医药50
2021-08-30,0.912,0.906,0.924,0.899,30285.0,159838,sz,医药50
2021-08-31,0.906,0.885,0.911,0.88,49724.0,159838,sz,医药50
2021-09-01,0.884,0.897,0.908,0.869,35276.0,159838,sz,医药50
2021-09-02,0.897,0.873,0.897,0.871,45627.0,159838,sz,医药50
2021-09-03,0.895,0.879,0.895,0.87,27791.0,159838,sz,医药50
2021-09-06,0.879,0.921,0.924,0.877,58268.0,159838,sz,医药50
2021-09-07,0.921,0.915,0.921,0.905,31862.0,159838,sz,医药50
2021-09-08,0.915,0.904,0.918,0.901,31463.0,159838,sz,医药50
2021-09-09,0.92,0.897,0.92,0.893,70136.0,159838,sz,医药50
2021-09-10,0.898,0.896,0.904,0.886,36934.0,159838,sz,医药50
2021-09-13,0.898,0.895,0.912,0.89,49222.0,159838,sz,医药50
2021-09-14,0.895,0.897,0.912,0.893,34665.0,159838,sz,医药50
2021-09-15,0.897,0.88,0.908,0.875,74824.0,159838,sz,医药50
